website_id,url,title_length,meta_description_length,h1_count,h2_count,paragraph_count,word_count,images_count,images_without_alt,internal_links_count,external_links_count,status_code,response_time_ms,technical_score_target,is_synthetic
4,https://jazzy-otter-3fa56a.netlify.app/details,7,0,1,2,8,232,13,11,4,0,200,386,34,1
4,https://jazzy-otter-3fa56a.netlify.app/details,7,0,1,2,8,285,14,13,6,0,200,395,26,1
4,https://jazzy-otter-3fa56a.netlify.app/details,7,0,1,2,8,243,11,12,1,0,200,405,33,1
4,https://jazzy-otter-3fa56a.netlify.app/details,6,0,1,2,8,208,15,13,6,0,200,439,25,1
4,https://jazzy-otter-3fa56a.netlify.app/details,7,0,1,2,8,270,15,13,3,0,200,374,28,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,251,5,5,6,0,200,481,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,349,8,6,1,0,200,334,25,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,303,4,7,6,0,200,486,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,272,5,7,4,0,200,453,21,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,274,8,7,5,0,200,498,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,291,7,6,7,0,200,434,18,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,301,5,7,1,0,200,473,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,342,5,5,4,0,200,455,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,338,7,5,7,0,200,324,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,295,4,5,4,0,200,322,16,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,252,7,6,6,0,200,340,16,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,336,4,5,4,0,200,440,17,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,313,7,7,4,0,200,418,17,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,268,6,7,7,0,200,404,21,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,262,8,5,1,0,200,507,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,327,5,6,5,0,200,361,24,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,236,5,5,4,0,200,499,20,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,322,8,5,6,0,200,454,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,350,7,5,7,0,200,472,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,289,8,7,5,0,200,408,25,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,241,5,6,1,0,200,469,25,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,249,7,5,6,0,200,329,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,287,6,5,1,0,200,481,18,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,306,4,7,4,0,200,433,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,249,8,6,3,0,200,426,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,337,7,7,3,0,200,453,16,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,351,4,7,2,0,200,350,24,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,270,7,5,6,0,200,509,24,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,306,6,5,1,0,200,421,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,301,4,7,6,0,200,398,17,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,311,7,6,2,0,200,497,16,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,309,7,7,4,0,200,320,23,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,286,6,6,6,0,200,508,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,248,4,6,6,0,200,355,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,351,4,5,1,0,200,405,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,264,8,5,5,0,200,334,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,329,7,7,5,0,200,406,25,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,251,5,7,4,0,200,321,18,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,350,5,5,5,0,200,455,18,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,331,4,5,7,0,200,496,19,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,351,7,5,1,0,200,326,15,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,262,8,5,7,0,200,343,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,247,7,7,7,0,200,331,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,321,6,5,2,0,200,469,24,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,6,0,2,7,3,282,7,7,7,0,200,427,17,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,295,4,7,1,0,200,484,19,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,293,6,6,6,0,200,402,22,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,312,8,6,7,0,200,475,21,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,325,8,5,4,0,200,388,19,1
4,https://jazzy-otter-3fa56a.netlify.app/paiement,7,0,2,7,3,236,7,6,5,0,200,397,19,1
5,https://ela103.github.io/cabinet/,71,148,1,6,15,429,0,0,8,0,200,598,68,1
5,https://ela103.github.io/cabinet/,61,162,1,6,15,385,1,0,10,0,200,428,70,1
5,https://ela103.github.io/cabinet/,67,169,1,6,15,394,0,1,14,0,200,509,77,1
5,https://ela103.github.io/cabinet/,62,143,1,6,15,307,1,1,9,0,200,422,73,1
5,https://ela103.github.io/cabinet/,63,171,1,6,15,374,0,1,11,0,200,458,70,1
5,https://ela103.github.io/cabinet/,67,145,1,6,15,296,0,0,12,0,200,535,67,1
5,https://ela103.github.io/cabinet/,70,155,1,6,15,367,1,1,10,0,200,455,70,1
5,https://ela103.github.io/cabinet/,67,170,1,6,15,383,0,0,8,0,200,386,70,1
5,https://ela103.github.io/cabinet/,62,143,1,6,15,354,1,0,9,0,200,529,69,1
5,https://ela103.github.io/cabinet/,71,169,1,6,15,422,0,1,13,0,200,578,74,1
5,https://ela103.github.io/cabinet/,70,148,1,6,15,400,0,0,14,0,200,414,70,1
5,https://ela103.github.io/cabinet/,62,164,1,6,15,390,2,0,10,0,200,397,75,1
5,https://ela103.github.io/cabinet/,59,157,1,6,15,385,0,0,13,0,200,563,73,1
5,https://ela103.github.io/cabinet/,62,161,1,6,15,370,0,1,8,0,200,541,67,1
5,https://ela103.github.io/cabinet/,59,155,1,6,15,328,0,0,11,0,200,437,73,1
5,https://ela103.github.io/cabinet/,66,165,1,6,15,297,0,0,12,0,200,506,75,1
5,https://ela103.github.io/cabinet/,69,146,1,6,15,301,0,0,14,0,200,477,76,1
5,https://ela103.github.io/cabinet/,60,163,1,6,15,415,0,0,10,0,200,441,70,1
5,https://ela103.github.io/cabinet/,62,160,1,6,15,291,0,1,12,0,200,502,67,1
5,https://ela103.github.io/cabinet/,59,174,1,6,15,393,0,0,9,0,200,570,68,1
5,https://ela103.github.io/cabinet/,61,157,1,6,15,295,1,0,9,0,200,465,72,1
5,https://ela103.github.io/cabinet/,63,174,1,6,15,370,1,0,10,0,200,569,77,1
5,https://ela103.github.io/cabinet/,62,156,1,6,15,360,0,0,14,0,200,370,71,1
5,https://ela103.github.io/cabinet/,70,169,1,6,15,362,0,1,12,0,200,536,71,1
5,https://ela103.github.io/cabinet/,69,157,1,6,15,408,1,0,14,0,200,556,77,1
5,https://ela103.github.io/cabinet/,65,151,1,6,15,363,0,1,14,0,200,503,75,1
5,https://ela103.github.io/cabinet/,69,147,1,6,15,335,0,0,11,0,200,443,75,1
5,https://ela103.github.io/cabinet/,62,173,1,6,15,324,2,1,9,0,200,499,71,1
5,https://ela103.github.io/cabinet/,67,149,1,6,15,414,1,0,12,0,200,515,68,1
5,https://ela103.github.io/cabinet/,60,160,1,6,15,425,0,1,8,0,200,463,72,1
5,https://ela103.github.io/cabinet/,60,170,1,6,15,419,1,1,12,0,200,570,71,1
5,https://ela103.github.io/cabinet/,70,144,1,6,15,341,0,0,10,0,200,408,70,1
5,https://ela103.github.io/cabinet/,65,151,1,6,15,316,1,0,10,0,200,509,70,1
5,https://ela103.github.io/cabinet/,60,148,1,6,15,340,2,1,14,0,200,593,74,1
5,https://ela103.github.io/cabinet/,67,147,1,6,15,398,0,0,8,0,200,488,71,1
5,https://ela103.github.io/cabinet/,64,147,1,6,15,359,1,1,14,0,200,573,68,1
5,https://ela103.github.io/cabinet/,61,146,1,6,15,328,2,1,12,0,200,537,69,1
5,https://ela103.github.io/cabinet/,68,170,1,6,15,360,1,0,10,0,200,476,77,1
5,https://ela103.github.io/cabinet/,65,164,1,6,15,310,0,0,9,0,200,404,71,1
5,https://ela103.github.io/cabinet/,66,174,1,6,15,402,0,0,10,0,200,493,69,1
5,https://ela103.github.io/cabinet/,66,143,1,6,15,406,0,1,11,0,200,575,76,1
5,https://ela103.github.io/cabinet/,61,160,1,6,15,401,0,0,8,0,200,600,68,1
5,https://ela103.github.io/cabinet/,62,154,1,6,15,319,0,0,11,0,200,460,71,1
5,https://ela103.github.io/cabinet/,63,171,1,6,15,321,0,0,8,0,200,508,76,1
5,https://ela103.github.io/cabinet/,60,157,1,6,15,311,2,1,8,0,200,497,68,1
5,https://ela103.github.io/cabinet/,59,166,1,6,15,411,0,1,11,0,200,471,71,1
5,https://ela103.github.io/cabinet/,69,165,1,6,15,396,0,0,12,0,200,590,71,1
5,https://ela103.github.io/cabinet/,64,163,1,6,15,361,0,1,9,0,200,565,76,1
5,https://ela103.github.io/cabinet/,67,147,1,6,15,304,0,0,11,0,200,523,71,1
5,https://ela103.github.io/cabinet/,64,164,1,6,15,386,2,1,14,0,200,515,68,1
5,https://ela103.github.io/cabinet/index.html,61,157,1,6,15,375,0,0,13,0,200,505,74,1
5,https://ela103.github.io/cabinet/index.html,67,161,1,6,15,418,0,1,10,0,200,448,72,1
5,https://ela103.github.io/cabinet/index.html,59,161,1,6,15,379,1,1,13,0,200,543,73,1
5,https://ela103.github.io/cabinet/index.html,65,160,1,6,15,359,2,0,12,0,200,482,67,1
5,https://ela103.github.io/cabinet/index.html,66,147,1,6,15,417,0,0,12,0,200,469,70,1
5,https://ela103.github.io/cabinet/index.html,58,159,1,6,15,364,0,0,9,0,200,591,77,1
5,https://ela103.github.io/cabinet/index.html,70,165,1,6,15,354,2,0,10,0,200,531,68,1
5,https://ela103.github.io/cabinet/index.html,58,174,1,6,15,292,0,1,13,0,200,492,77,1
5,https://ela103.github.io/cabinet/index.html,71,153,1,6,15,426,0,1,11,0,200,524,67,1
5,https://ela103.github.io/cabinet/index.html,64,145,1,6,15,399,2,0,12,0,200,437,70,1
5,https://ela103.github.io/cabinet/index.html,65,161,1,6,15,296,1,1,11,0,200,482,72,1
5,https://ela103.github.io/cabinet/index.html,70,174,1,6,15,320,0,0,12,0,200,551,67,1
5,https://ela103.github.io/cabinet/index.html,60,151,1,6,15,293,1,1,8,0,200,454,76,1
5,https://ela103.github.io/cabinet/index.html,61,170,1,6,15,342,1,0,14,0,200,387,69,1
5,https://ela103.github.io/cabinet/index.html,65,172,1,6,15,374,2,0,9,0,200,619,76,1
5,https://ela103.github.io/cabinet/index.html,64,144,1,6,15,310,1,0,14,0,200,498,74,1
5,https://ela103.github.io/cabinet/index.html,64,157,1,6,15,336,0,1,8,0,200,560,69,1
5,https://ela103.github.io/cabinet/index.html,70,151,1,6,15,397,1,0,14,0,200,543,73,1
5,https://ela103.github.io/cabinet/index.html,60,146,1,6,15,312,0,1,8,0,200,545,73,1
5,https://ela103.github.io/cabinet/index.html,68,162,1,6,15,310,0,1,13,0,200,589,76,1
5,https://ela103.github.io/cabinet/index.html,68,167,1,6,15,336,0,1,11,0,200,533,68,1
5,https://ela103.github.io/cabinet/index.html,68,144,1,6,15,401,0,1,10,0,200,475,70,1
5,https://ela103.github.io/cabinet/index.html,59,169,1,6,15,301,0,0,12,0,200,457,71,1
5,https://ela103.github.io/cabinet/index.html,66,162,1,6,15,310,2,0,11,0,200,447,67,1
5,https://ela103.github.io/cabinet/index.html,60,173,1,6,15,414,1,0,10,0,200,399,68,1
5,https://ela103.github.io/cabinet/index.html,68,144,1,6,15,419,0,0,13,0,200,555,75,1
5,https://ela103.github.io/cabinet/index.html,62,161,1,6,15,292,2,0,10,0,200,606,68,1
5,https://ela103.github.io/cabinet/index.html,59,174,1,6,15,406,2,1,9,0,200,588,67,1
5,https://ela103.github.io/cabinet/index.html,59,150,1,6,15,353,1,0,14,0,200,501,76,1
5,https://ela103.github.io/cabinet/index.html,65,169,1,6,15,415,0,0,8,0,200,407,75,1
5,https://ela103.github.io/cabinet/index.html,59,171,1,6,15,345,1,1,13,0,200,419,70,1
5,https://ela103.github.io/cabinet/index.html,65,167,1,6,15,380,2,0,8,0,200,520,69,1
5,https://ela103.github.io/cabinet/index.html,68,164,1,6,15,334,0,0,14,0,200,608,76,1
5,https://ela103.github.io/cabinet/index.html,60,169,1,6,15,373,0,0,10,0,200,439,75,1
5,https://ela103.github.io/cabinet/index.html,65,160,1,6,15,379,1,0,13,0,200,608,76,1
5,https://ela103.github.io/cabinet/index.html,65,156,1,6,15,415,0,0,9,0,200,498,72,1
5,https://ela103.github.io/cabinet/index.html,64,164,1,6,15,329,0,0,8,0,200,427,77,1
5,https://ela103.github.io/cabinet/index.html,61,168,1,6,15,356,2,1,12,0,200,422,77,1
5,https://ela103.github.io/cabinet/index.html,69,166,1,6,15,320,0,1,9,0,200,607,77,1
5,https://ela103.github.io/cabinet/index.html,66,153,1,6,15,428,0,0,9,0,200,408,71,1
5,https://ela103.github.io/cabinet/index.html,70,174,1,6,15,320,1,0,14,0,200,553,75,1
5,https://ela103.github.io/cabinet/index.html,66,145,1,6,15,362,2,0,14,0,200,510,72,1
5,https://ela103.github.io/cabinet/index.html,68,164,1,6,15,432,0,1,13,0,200,593,67,1
5,https://ela103.github.io/cabinet/index.html,65,162,1,6,15,418,2,1,9,0,200,420,75,1
5,https://ela103.github.io/cabinet/index.html,62,144,1,6,15,294,0,1,14,0,200,493,76,1
5,https://ela103.github.io/cabinet/index.html,62,145,1,6,15,309,0,1,11,0,200,433,67,1
5,https://ela103.github.io/cabinet/index.html,65,154,1,6,15,419,0,0,14,0,200,415,76,1
5,https://ela103.github.io/cabinet/index.html,68,170,1,6,15,298,0,1,11,0,200,532,68,1
5,https://ela103.github.io/cabinet/index.html,62,148,1,6,15,323,0,1,10,0,200,614,75,1
5,https://ela103.github.io/cabinet/index.html,62,144,1,6,15,295,0,0,8,0,200,564,72,1
5,https://ela103.github.io/cabinet/appointments.html,39,131,2,5,8,252,1,0,9,0,200,596,64,1
5,https://ela103.github.io/cabinet/appointments.html,40,118,2,5,8,314,0,1,7,0,200,428,57,1
5,https://ela103.github.io/cabinet/appointments.html,38,116,2,5,8,233,0,0,6,0,200,504,56,1
5,https://ela103.github.io/cabinet/appointments.html,41,128,2,5,8,313,0,0,9,0,200,555,58,1
5,https://ela103.github.io/cabinet/appointments.html,39,125,2,5,8,217,0,0,12,0,200,452,57,1
5,https://ela103.github.io/cabinet/appointments.html,43,131,2,5,8,305,0,1,9,0,200,385,58,1
5,https://ela103.github.io/cabinet/appointments.html,40,112,2,5,8,275,0,0,11,0,200,420,60,1
5,https://ela103.github.io/cabinet/appointments.html,38,118,2,5,8,290,0,0,11,0,200,482,63,1
5,https://ela103.github.io/cabinet/appointments.html,43,121,2,5,8,235,2,0,11,0,200,472,61,1
5,https://ela103.github.io/cabinet/appointments.html,41,127,2,5,8,261,1,1,10,0,200,520,62,1
5,https://ela103.github.io/cabinet/appointments.html,36,130,2,5,8,309,0,1,10,0,200,436,60,1
5,https://ela103.github.io/cabinet/appointments.html,41,125,2,5,8,282,0,0,10,0,200,539,59,1
5,https://ela103.github.io/cabinet/appointments.html,43,118,2,5,8,211,0,0,12,0,200,486,63,1
5,https://ela103.github.io/cabinet/appointments.html,42,122,2,5,8,280,0,0,12,0,200,459,61,1
5,https://ela103.github.io/cabinet/appointments.html,36,127,2,5,8,212,0,0,10,0,200,579,58,1
5,https://ela103.github.io/cabinet/appointments.html,42,128,2,5,8,303,1,0,6,0,200,554,63,1
5,https://ela103.github.io/cabinet/appointments.html,40,116,2,5,8,238,0,0,10,0,200,411,62,1
5,https://ela103.github.io/cabinet/appointments.html,36,130,2,5,8,222,2,1,9,0,200,489,59,1
5,https://ela103.github.io/cabinet/appointments.html,38,132,2,5,8,233,2,0,8,0,200,475,61,1
5,https://ela103.github.io/cabinet/appointments.html,37,133,2,5,8,309,0,0,7,0,200,513,61,1
5,https://ela103.github.io/cabinet/appointments.html,43,130,2,5,8,258,0,0,11,0,200,494,64,1
5,https://ela103.github.io/cabinet/appointments.html,39,124,2,5,8,263,0,1,12,0,200,484,55,1
5,https://ela103.github.io/cabinet/appointments.html,37,135,2,5,8,306,0,0,7,0,200,560,63,1
5,https://ela103.github.io/cabinet/appointments.html,37,132,2,5,8,314,0,0,10,0,200,590,56,1
5,https://ela103.github.io/cabinet/appointments.html,42,129,2,5,8,316,2,0,12,0,200,419,65,1
5,https://ela103.github.io/cabinet/appointments.html,36,120,2,5,8,238,2,0,8,0,200,465,56,1
5,https://ela103.github.io/cabinet/appointments.html,39,120,2,5,8,231,0,0,11,0,200,549,57,1
5,https://ela103.github.io/cabinet/appointments.html,36,124,2,5,8,268,0,0,10,0,200,515,56,1
5,https://ela103.github.io/cabinet/appointments.html,40,127,2,5,8,224,0,0,11,0,200,595,58,1
5,https://ela103.github.io/cabinet/appointments.html,43,122,2,5,8,308,0,1,12,0,200,585,55,1
5,https://ela103.github.io/cabinet/appointments.html,37,120,2,5,8,243,0,0,11,0,200,498,59,1
5,https://ela103.github.io/cabinet/appointments.html,41,113,2,5,8,225,2,1,9,0,200,452,61,1
5,https://ela103.github.io/cabinet/appointments.html,36,130,2,5,8,283,2,0,12,0,200,602,57,1
5,https://ela103.github.io/cabinet/appointments.html,40,119,2,5,8,309,0,0,12,0,200,423,63,1
5,https://ela103.github.io/cabinet/appointments.html,39,128,2,5,8,263,1,0,9,0,200,398,58,1
5,https://ela103.github.io/cabinet/appointments.html,43,121,2,5,8,265,1,0,12,0,200,376,60,1
5,https://ela103.github.io/cabinet/appointments.html,39,124,2,5,8,295,0,0,8,0,200,374,55,1
5,https://ela103.github.io/cabinet/appointments.html,43,128,2,5,8,227,0,1,9,0,200,558,59,1
5,https://ela103.github.io/cabinet/appointments.html,39,116,2,5,8,289,1,1,11,0,200,554,59,1
5,https://ela103.github.io/cabinet/appointments.html,39,126,2,5,8,286,2,1,8,0,200,414,58,1
5,https://ela103.github.io/cabinet/appointments.html,39,134,2,5,8,267,0,0,9,0,200,521,56,1
5,https://ela103.github.io/cabinet/appointments.html,41,124,2,5,8,251,1,0,12,0,200,544,55,1
5,https://ela103.github.io/cabinet/appointments.html,39,120,2,5,8,220,0,0,12,0,200,585,57,1
5,https://ela103.github.io/cabinet/appointments.html,43,123,2,5,8,254,0,1,11,0,200,453,59,1
5,https://ela103.github.io/cabinet/appointments.html,40,116,2,5,8,230,2,1,6,0,200,566,56,1
5,https://ela103.github.io/cabinet/appointments.html,42,130,2,5,8,271,0,1,11,0,200,384,58,1
5,https://ela103.github.io/cabinet/appointments.html,38,122,2,5,8,280,0,1,11,0,200,520,61,1
5,https://ela103.github.io/cabinet/appointments.html,38,131,2,5,8,222,0,0,7,0,200,471,60,1
5,https://ela103.github.io/cabinet/appointments.html,42,124,2,5,8,316,2,0,12,0,200,481,60,1
5,https://ela103.github.io/cabinet/appointments.html,39,132,2,5,8,306,1,1,10,0,200,437,60,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,117,1,0,8,0,200,477,49,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,100,2,1,10,0,200,723,47,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,141,1,0,12,0,200,514,49,1
5,https://ela103.github.io/cabinet/doctors.html,35,0,1,1,7,123,4,0,10,0,200,487,46,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,121,4,1,9,0,200,493,51,1
5,https://ela103.github.io/cabinet/doctors.html,28,0,1,1,7,116,2,0,9,0,200,545,49,1
5,https://ela103.github.io/cabinet/doctors.html,31,0,1,1,7,135,2,1,10,0,200,530,43,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,116,4,0,10,0,200,738,48,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,104,1,1,8,0,200,695,49,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,131,2,0,10,0,200,550,48,1
5,https://ela103.github.io/cabinet/doctors.html,28,0,1,1,7,120,4,1,10,0,200,630,46,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,116,2,1,10,0,200,465,51,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,123,2,1,13,0,200,645,43,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,103,1,0,8,0,200,660,49,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,111,4,1,13,0,200,669,43,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,127,1,0,13,0,200,546,43,1
5,https://ela103.github.io/cabinet/doctors.html,35,0,1,1,7,138,3,0,14,0,200,618,44,1
5,https://ela103.github.io/cabinet/doctors.html,28,0,1,1,7,139,4,0,8,0,200,680,43,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,130,4,1,9,0,200,703,49,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,128,1,0,11,0,200,683,51,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,101,5,0,13,0,200,498,43,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,124,5,0,8,0,200,631,49,1
5,https://ela103.github.io/cabinet/doctors.html,31,0,1,1,7,120,3,0,10,0,200,656,46,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,134,1,0,13,0,200,716,51,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,127,4,1,8,0,200,670,46,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,99,1,0,14,0,200,630,50,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,109,5,1,9,0,200,559,52,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,131,4,0,8,0,200,739,47,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,133,1,0,8,0,200,480,49,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,137,2,0,14,0,200,624,47,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,121,1,0,11,0,200,665,50,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,111,3,0,12,0,200,571,51,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,142,3,1,14,0,200,697,51,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,103,4,0,14,0,200,481,46,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,115,3,0,13,0,200,619,50,1
5,https://ela103.github.io/cabinet/doctors.html,35,0,1,1,7,105,5,0,11,0,200,677,48,1
5,https://ela103.github.io/cabinet/doctors.html,29,0,1,1,7,118,1,0,12,0,200,616,43,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,112,3,1,12,0,200,616,47,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,102,3,0,11,0,200,632,44,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,100,5,0,10,0,200,482,47,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,114,3,1,10,0,200,617,48,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,104,2,0,8,0,200,611,44,1
5,https://ela103.github.io/cabinet/doctors.html,33,0,1,1,7,120,2,0,13,0,200,615,49,1
5,https://ela103.github.io/cabinet/doctors.html,32,0,1,1,7,124,4,1,8,0,200,670,50,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,143,4,0,12,0,200,607,43,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,125,2,0,14,0,200,494,43,1
5,https://ela103.github.io/cabinet/doctors.html,35,0,1,1,7,99,2,0,10,0,200,571,47,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,130,1,0,12,0,200,668,52,1
5,https://ela103.github.io/cabinet/doctors.html,30,0,1,1,7,140,1,1,10,0,200,617,44,1
5,https://ela103.github.io/cabinet/doctors.html,34,0,1,1,7,106,5,0,12,0,200,716,43,1
5,https://ela103.github.io/cabinet/services.html,33,108,2,7,13,419,0,0,9,0,200,406,73,1
5,https://ela103.github.io/cabinet/services.html,37,116,2,7,13,438,1,0,12,0,200,405,66,1
5,https://ela103.github.io/cabinet/services.html,31,110,2,7,13,335,0,1,12,0,200,416,72,1
5,https://ela103.github.io/cabinet/services.html,33,109,2,7,13,312,0,0,10,0,200,494,72,1
5,https://ela103.github.io/cabinet/services.html,33,121,2,7,13,392,3,1,12,0,200,372,73,1
5,https://ela103.github.io/cabinet/services.html,33,123,2,7,13,397,2,0,7,0,200,531,74,1
5,https://ela103.github.io/cabinet/services.html,32,107,2,7,13,320,3,0,8,0,200,366,73,1
5,https://ela103.github.io/cabinet/services.html,36,121,2,7,13,335,3,0,6,0,200,415,65,1
5,https://ela103.github.io/cabinet/services.html,35,122,2,7,13,365,2,0,8,0,200,400,73,1
5,https://ela103.github.io/cabinet/services.html,37,114,2,7,13,382,3,1,8,0,200,544,67,1
5,https://ela103.github.io/cabinet/services.html,37,124,2,7,13,416,0,1,10,0,200,411,69,1
5,https://ela103.github.io/cabinet/services.html,37,106,2,7,13,408,0,1,10,0,200,544,66,1
5,https://ela103.github.io/cabinet/services.html,34,118,2,7,13,416,1,0,7,0,200,367,73,1
5,https://ela103.github.io/cabinet/services.html,37,122,2,7,13,364,0,0,12,0,200,463,75,1
5,https://ela103.github.io/cabinet/services.html,32,106,2,7,13,385,3,1,11,0,200,418,72,1
5,https://ela103.github.io/cabinet/services.html,34,104,2,7,13,358,2,0,10,0,200,499,73,1
5,https://ela103.github.io/cabinet/services.html,35,108,2,7,13,422,2,0,7,0,200,373,66,1
5,https://ela103.github.io/cabinet/services.html,34,118,2,7,13,389,2,0,9,0,200,549,72,1
5,https://ela103.github.io/cabinet/services.html,32,108,2,7,13,315,0,0,9,0,200,491,73,1
5,https://ela103.github.io/cabinet/services.html,35,107,2,7,13,407,3,1,8,0,200,452,73,1
